원천도형ID,읍면동코드,읍면동명,데이터기준일자,제공기관코드,제공기관명
668,45190117,월락동,2018-01-11,AAAAAAA,공공데이터활용지원센터
675,45190118,고죽동,2018-01-11,AAAAAAA,공공데이터활용지원센터
676,45190113,광치동,2018-01-11,AAAAAAA,공공데이터활용지원센터
677,45190380,사매면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,45720340,상전면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,45720250,진안읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,45710350,구이면,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,45710250,삼례읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,45710360,고산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,45710390,화산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,45710253,봉동읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
42,45710256,용진읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,45710380,운주면,2018-01-11,AAAAAAA,공공데이터활용지원센터
44,45710370,비봉면,2018-01-11,AAAAAAA,공공데이터활용지원센터
45,45710330,이서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
49,45710320,상관면,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,45720400,주천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,45720310,용담면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,45720390,정천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,45720380,부귀면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,45720320,안천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,45720370,마령면,2018-01-11,AAAAAAA,공공데이터활용지원센터
42,45720360,성수면,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,45720350,백운면,2018-01-11,AAAAAAA,공공데이터활용지원센터
49,45720330,동향면,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,45730340,안성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,45730320,설천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,45730310,무풍면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,45730250,무주읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,45730350,부남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,45730330,적상면,2018-01-11,AAAAAAA,공공데이터활용지원센터
337,45740340,천천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
338,45740250,장수읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
340,45740350,계남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
341,45740335,장계면,2018-01-11,AAAAAAA,공공데이터활용지원센터
342,45740360,계북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
343,45740310,산서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
353,45750400,덕치면,2018-01-11,AAAAAAA,공공데이터활용지원센터
337,45750360,신덕면,2018-01-11,AAAAAAA,공공데이터활용지원센터
338,45750330,신평면,2018-01-11,AAAAAAA,공공데이터활용지원센터
340,45750390,강진면,2018-01-11,AAAAAAA,공공데이터활용지원센터
341,45750370,삼계면,2018-01-11,AAAAAAA,공공데이터활용지원센터
342,45750340,성수면,2018-01-11,AAAAAAA,공공데이터활용지원센터
344,45750320,운암면,2018-01-11,AAAAAAA,공공데이터활용지원센터
345,45750310,청웅면,2018-01-11,AAAAAAA,공공데이터활용지원센터
346,45750355,오수면,2018-01-11,AAAAAAA,공공데이터활용지원센터
92,41500102,관고동,2018-01-11,AAAAAAA,공공데이터활용지원센터
93,41500111,사음동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1283,41590123,배양동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1285,41590121,반정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
96,41450115,감이동,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,41450120,상사창동,2018-01-11,AAAAAAA,공공데이터활용지원센터
371,41463110,서천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
372,41463108,고매동,2018-01-11,AAAAAAA,공공데이터활용지원센터
373,41463109,농서동,2018-01-11,AAAAAAA,공공데이터활용지원센터
374,41465102,죽전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
94,41500115,장록동,2018-01-11,AAAAAAA,공공데이터활용지원센터
96,41500104,증일동,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,41500105,율현동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1287,41590118,능동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3697,42170108,나안동,2018-01-11,AAAAAAA,공공데이터활용지원센터
705,46780253,벌교읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
13233,44180250,웅천읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
13234,44180390,미산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
13810,44825330,근흥면,2018-01-11,AAAAAAA,공공데이터활용지원센터
98,41450105,상산곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1714,41450103,창우동,2018-01-11,AAAAAAA,공공데이터활용지원센터
376,41461107,마평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2930,41461105,유방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3569,41461360,양지면,2018-01-11,AAAAAAA,공공데이터활용지원센터
284,46110133,대의동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
286,46110122,영해동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
287,46110136,중앙동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
288,46110137,중앙동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
290,46110141,수강동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
291,46110152,경동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
292,46110153,경동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
294,46110148,중동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
296,46110150,금동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
206,45140132,임상동,2018-01-11,AAAAAAA,공공데이터활용지원센터
212,45140109,인화동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
214,45140125,금강동,2018-01-11,AAAAAAA,공공데이터활용지원센터
215,45140420,춘포면,2018-01-11,AAAAAAA,공공데이터활용지원센터
216,45140136,석암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
648,45190107,조산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
649,45190121,노암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
650,45190101,동충동,2018-01-11,AAAAAAA,공공데이터활용지원센터
140,45210114,상동동,2018-01-11,AAAAAAA,공공데이터활용지원센터
141,45210340,용지면,2018-01-11,AAAAAAA,공공데이터활용지원센터
145,45210410,진봉면,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,45210129,서정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
6852,46130114,봉강동,2018-01-11,AAAAAAA,공공데이터활용지원센터
391,46130115,봉산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
218,45140135,용제동,2018-01-11,AAAAAAA,공공데이터활용지원센터
219,45140117,목천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
220,45140110,인화동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
566,45140134,부송동,2018-01-11,AAAAAAA,공공데이터활용지원센터
223,45140400,금마면,2018-01-11,AAAAAAA,공공데이터활용지원센터
225,45140250,함열읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
226,45140360,용안면,2018-01-11,AAAAAAA,공공데이터활용지원센터
227,45140390,여산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
651,45190123,신촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
653,45190420,이백면,2018-01-11,AAAAAAA,공공데이터활용지원센터
654,45190119,식정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
655,45190105,천거동,2018-01-11,AAAAAAA,공공데이터활용지원센터
656,45190320,수지면,2018-01-11,AAAAAAA,공공데이터활용지원센터
657,45190330,송동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
658,45190102,하정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
659,45190310,주천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
98,45210107,서암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
99,45210108,신곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
100,45210110,옥산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
392,46130102,수정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
11969,46130125,만흥동,2018-01-11,AAAAAAA,공공데이터활용지원센터
224,45140131,정족동,2018-01-11,AAAAAAA,공공데이터활용지원센터
561,45140114,모현동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
661,45190120,갈치동,2018-01-11,AAAAAAA,공공데이터활용지원센터
662,45190470,인월면,2018-01-11,AAAAAAA,공공데이터활용지원센터
663,45190410,산동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
660,45190360,대강면,2018-01-11,AAAAAAA,공공데이터활용지원센터
664,45190450,아영면,2018-01-11,AAAAAAA,공공데이터활용지원센터
665,45190390,덕과면,2018-01-11,AAAAAAA,공공데이터활용지원센터
666,45190400,보절면,2018-01-11,AAAAAAA,공공데이터활용지원센터
670,45190116,도통동,2018-01-11,AAAAAAA,공공데이터활용지원센터
101,45210116,황산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
102,45210115,월성동,2018-01-11,AAAAAAA,공공데이터활용지원센터
394,46130138,주삼동,2018-01-11,AAAAAAA,공공데이터활용지원센터
10049,46130320,율촌면,2018-01-11,AAAAAAA,공공데이터활용지원센터
10370,46130680,신월동,2018-01-11,AAAAAAA,공공데이터활용지원센터
562,45140115,모현동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
565,45140129,석왕동,2018-01-11,AAAAAAA,공공데이터활용지원센터
671,45190109,신정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
93,41650400,관인면,2018-01-11,AAAAAAA,공공데이터활용지원센터
95,41650320,내촌면,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,41650360,영중면,2018-01-11,AAAAAAA,공공데이터활용지원센터
98,41650340,신북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2310,28720360,영흥면,2018-01-11,AAAAAAA,공공데이터활용지원센터
7682,45113118,호성동3가,2018-01-11,AAAAAAA,공공데이터활용지원센터
1329,46800370,회진면,2018-01-11,AAAAAAA,공공데이터활용지원센터
5041,47111350,호미곶면,2018-01-11,AAAAAAA,공공데이터활용지원센터
402,41463105,보라동,2018-01-11,AAAAAAA,공공데이터활용지원센터
403,41465105,신봉동,2018-01-11,AAAAAAA,공공데이터활용지원센터
14,41480118,하지석동,2018-01-11,AAAAAAA,공공데이터활용지원센터
16,41480115,문발동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1330,41570109,구래동,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,41570253,고촌읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,41570101,북변동,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,41570340,대곶면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,41570250,통진읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,41570350,월곶면,2018-01-11,AAAAAAA,공공데이터활용지원센터
44,41570360,하성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
689,41570256,양촌읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
2946,41590360,팔탄면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1284,41590120,반월동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1288,41590126,안녕동,2018-01-11,AAAAAAA,공공데이터활용지원센터
379,41610110,태전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
380,41610105,탄벌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
381,41610250,오포읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
383,41610330,도척면,2018-01-11,AAAAAAA,공공데이터활용지원센터
378,41610102,쌍령동,2018-01-11,AAAAAAA,공공데이터활용지원센터
404,41463104,하갈동,2018-01-11,AAAAAAA,공공데이터활용지원센터
405,41463107,공세동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3890,41480106,맥금동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3569,41480102,아동동,2018-01-11,AAAAAAA,공공데이터활용지원센터
81,41500310,신둔면,2018-01-11,AAAAAAA,공공데이터활용지원센터
83,41500350,대월면,2018-01-11,AAAAAAA,공공데이터활용지원센터
84,41500320,백사면,2018-01-11,AAAAAAA,공공데이터활용지원센터
85,41500360,모가면,2018-01-11,AAAAAAA,공공데이터활용지원센터
86,41500340,마장면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1331,41570108,마산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4306,48250124,내덕동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1289,41590117,병점동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1295,41590320,비봉면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1296,41590310,매송면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1313,41590400,양감면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1319,41590330,마도면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1321,41590350,서신면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1970,41590370,장안면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2289,41590340,송산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2609,41590256,우정읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
1969,44770310,마서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2913,46870360,염산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1986,44770410,서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
94,41630116,덕계동,2018-01-11,AAAAAAA,공공데이터활용지원센터
96,41630340,장흥면,2018-01-11,AAAAAAA,공공데이터활용지원센터
89,41630103,남방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
92,41630320,남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
433,41630330,광적면,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,41630117,회정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4209,41461102,역북동,2018-01-11,AAAAAAA,공공데이터활용지원센터
6771,41463116,중동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2610,41480121,연다산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2929,41480111,상지석동,2018-01-11,AAAAAAA,공공데이터활용지원센터
90,41500253,부발읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
95,41500370,설성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
99,41500380,율면,2018-01-11,AAAAAAA,공공데이터활용지원센터
101,41500330,호법면,2018-01-11,AAAAAAA,공공데이터활용지원센터
102,41500250,장호원읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
4209,41590131,영천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4210,41590129,오산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
113,41630112,회암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
82,41630110,덕정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1009,41465104,고기동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3252,41463113,마북동,2018-01-11,AAAAAAA,공공데이터활용지원센터
82,41500114,고담동,2018-01-11,AAAAAAA,공공데이터활용지원센터
87,41500108,갈산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
88,41500107,안흥동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4211,41590130,청계동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1282,41590124,기안동,2018-01-11,AAAAAAA,공공데이터활용지원센터
93,41450102,하산곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
94,41450121,항동,2018-01-11,AAAAAAA,공공데이터활용지원센터
95,41450114,감일동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2035,41450600,초이동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1074,41450108,덕풍동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3570,41461340,원삼면,2018-01-11,AAAAAAA,공공데이터활용지원센터
6129,41465101,풍덕천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
6130,41465103,동천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
89,41500113,대포동,2018-01-11,AAAAAAA,공공데이터활용지원센터
91,41500110,송정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
