시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
4,남동구,포구로,,인천광역시 남동구 논현동 600-3,962,01,N,N,37.40870413,126.7329035,7,8,22,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,장도로,,인천광역시 남동구 논현동 111-115,961,01,Y,N,37.40294972,126.7365807,4,4,9,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,장도로,,인천광역시 남동구 논현동 111-126,960,01,N,N,37.4022856,126.736829,1,3,2,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,장도로,,인천광역시 남동구 논현동 111-11,959,01,N,N,37.40019413,126.7375756,1,5,12,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래로역18번길,,인천광역시 남동구 논현동 678-5,958,01,N,N,37.39944073,126.7370574,2,3,6,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래로역18번길,,인천광역시 남동구 논현동 679-3,957,01,N,N,37.39921692,126.7363496,2,7,6,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래로역,,인천광역시 남동구 논현동 678-5,956,01,N,N,37.39944073,126.7370574,1,3,5,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래역로30번길,,인천광역시 남동구 논현동 676-6,955,01,N,N,37.40040814,126.7365217,2,6,10,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래역로30번길,,인천광역시 남동구 논현동 676-7,954,01,N,N,37.40027756,126.736106,2,6,10,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래역로30번길,,인천광역시 남동구 논현동 678-1,953,01,N,N,37.39980825,126.7360348,4,6,17,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,앵고개로948번길,,인천광역시 남동구 논현동 676-6,952,01,N,N,37.40040814,126.7365217,1,5,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,앵고개로948번길,,인천광역시 남동구 논현동 675,951,01,N,N,37.40118435,126.7366442,1,5,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,앵고개로934번길,,인천광역시 남동구 논현동 676-7,950,01,N,N,37.40027756,126.736106,2,5,9,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래역로46번길,,인천광역시 남동구 논현동 673-1,946,01,N,N,37.40176828,126.7347934,1,4,12,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,소래역로46번길,,인천광역시 남동구 논현동 671-3,945,01,N,N,37.40143157,126.7344828,1,4,6,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,앵고개로948번길,,인천광역시 남동구 논현동 673-4,944,01,N,N,37.40209493,126.7358496,1,6,6,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현역로,,인천광역시 남동구 논현동 619-1,1013,01,N,N,37.40254458,126.7206734,4,6,12,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현역로,,인천광역시 남동구 논현동 620-3,1012,01,N,N,37.40194269,126.7208417,4,6,13,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현역로,,인천광역시 남동구 논현동 631-1,1011,01,N,N,37.40146682,126.7209966,3,6,8,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현역로,,인천광역시 남동구 논현동 631-5,1010,01,N,N,37.40088295,126.7211647,3,6,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로123번길,,인천광역시 남동구 논현동 632-2,1009,01,N,N,37.40168757,126.7230824,2,4,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로123번길,,인천광역시 남동구 논현동 632-2,1008,01,N,Y,37.40168757,126.7230824,2,8,5,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로123번길,,인천광역시 남동구 논현동 631-2,1007,01,N,N,37.40155107,126.7212889,3,6,12,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로123번길,,인천광역시 남동구 논현동 620-3,1006,01,N,N,37.40194269,126.7208417,6,8,20,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로123번길,,인천광역시 남동구 논현동 623-5,1005,01,N,N,37.40214774,126.7223065,4,8,21,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로123번길,,인천광역시 남동구 논현동 630,1004,01,N,N,37.40248558,126.7235545,5,8,23,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현남로,,인천광역시 남동구 논현동 619-1,1003,01,N,N,37.40254458,126.7206734,1,6,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현남로10번길,,인천광역시 남동구 논현동 623-8,1002,01,N,N,37.4020714,126.7219125,1,4,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 628-10,1001,01,N,N,37.40281988,126.7236392,1,6,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현남로26번길,,인천광역시 남동구 논현동 628-1,1000,01,N,N,37.40361594,126.7230948,1,4,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현남로26번길,,인천광역시 남동구 논현동 624-11,999,01,N,N,37.40230187,126.7232301,1,6,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로205번길,,인천광역시 남동구 논현동 590-44,998,01,N,N,37.40939118,126.7230534,1,5,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로187번길,,인천광역시 남동구 논현동 590-35,997,01,N,N,37.40790874,126.7226154,1,5,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로175번길,,인천광역시 남동구 논현동 589-36,996,01,N,N,37.40686592,126.7228364,1,5,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로715번길,,인천광역시 남동구 논현동 599-1,995,01,N,N,37.41020385,126.7358038,6,8,19,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로715번길,,인천광역시 남동구 논현동 599-1,993,01,N,N,37.41020385,126.7358038,6,8,18,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로715번길,,인천광역시 남동구 논현동 599-1,992,01,N,N,37.41020385,126.7358038,6,8,19,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로375번길,,인천광역시 남동구 논현동 596-1,990,01,N,N,37.40718006,126.7285804,1,6,9,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로375번길,,인천광역시 남동구 논현동 595-18,989,01,N,N,37.40914277,126.7309532,1,6,6,N,,,,,N,Y,N,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로375번길,,인천광역시 남동구 논현동 598-17,988,01,N,N,37.40868865,126.7314579,1,6,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,남촌로,,인천광역시 남동구 남촌동 489,506,01,N,N,37.4304175,126.7135334,2,6,5,N,,,,,N,Y,N,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로401번길,,인천광역시 남동구 논현동 598-9,987,01,N,N,37.40972842,126.7334736,1,6,9,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로208번길,,인천광역시 남동구 논현동 594-1,986,01,N,N,37.4095178,126.7239323,1,3,9,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로176번길,,인천광역시 남동구 논현동 592-10,985,01,N,N,37.40691766,126.7234568,1,5,10,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로188번길,,인천광역시 남동구 논현동 591-9,984,01,N,N,37.40802367,126.723246,1,6,10,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로315번길,,인천광역시 남동구 논현동 594-20,983,01,N,N,37.40609409,126.7247923,1,3,10,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로326번길,,인천광역시 남동구 논현동 603-1,982,01,N,N,37.40498436,126.7280075,3,6,8,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로326번길,,인천광역시 남동구 논현동 603-1,981,01,N,N,37.40498436,126.7280075,3,6,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로611번길,,인천광역시 남동구 논현동 603-1,980,02,N,N,37.40498436,126.7280075,3,3,13,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현로46번길,,인천광역시 남동구 논현동 642-1,1047,01,N,N,37.40061294,126.7095726001,6,6,14,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현로46번길,,인천광역시 남동구 논현동 642-1,1046,01,N,N,37.40061294,126.7095726001,3,6,14,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현고잔로,,인천광역시 남동구 논현동 639-1,1045,01,N,Y,37.40085989,126.7123894,2,4,5,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현고잔로,,인천광역시 남동구 논현동 639-1,1044,01,N,Y,37.40085989,126.7123894,2,5,5,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현고잔로,,인천광역시 남동구 논현동 640-5,1042,01,N,N,37.40154648,126.7133828,3,5,9,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현고잔로,,인천광역시 남동구 논현동 640-6,1041,01,N,N,37.40123019,126.7132979,3,5,11,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현고잔로,,인천광역시 남동구 논현동 641-1,1040,01,N,N,37.40060511,126.7154771,3,6,9,N,,,,,N,N,N,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현고잔로,,인천광역시 남동구 논현동 640-2,1039,01,N,N,37.40135713,126.7158595,3,6,11,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로225번길,,인천광역시 남동구 논현동 583-12,1038,01,N,N,37.40466327,126.713307,1,5,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로225번길,,인천광역시 남동구 논현동 584-9,1037,01,N,N,37.40460121,126.7150588,1,5,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로255번길,,인천광역시 남동구 논현동 586-12,1036,01,N,N,37.40503212,126.7182366,1,5,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로269번길,,인천광역시 남동구 논현동 586-18,1035,01,N,N,37.40521808,126.7196001,1,5,7,N,,,,,N,Y,N,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 616-3,1034,04,Y,N,37.40142534,126.724668,7,6,34,Y,,,,,Y,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 613-6,1033,01,N,N,37.40250214,126.7242545,7,6,26,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 610-3,1032,01,N,N,37.40379965,126.7242551,7,8,26,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 608-4,1031,01,N,N,37.4042233,126.7242705,8,8,24,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 593-6,1030,01,N,N,37.40592049,126.7237335,8,8,26,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 589-30,1029,01,N,N,37.40767439,126.7226081,7,8,24,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 591-9,1028,01,N,N,37.40802367,126.723246,7,8,25,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 591-1,1027,01,N,N,37.4093168,126.7236759,7,6,23,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로595번길,,인천광역시 남동구 논현동 617-3,1026,01,N,N,37.4017796,126.7249331,1,5,5,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로124번길,,인천광역시 남동구 논현동 616-1,1024,01,N,N,37.40199935,126.7244211,3,6,11,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로124번길,,인천광역시 남동구 논현동 617-1,1023,01,N,N,37.40215688,126.7248251,3,6,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로595번길,,인천광역시 남동구 논현동 617-3,1022,01,N,N,37.4017796,126.7249331,3,6,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로595번길,,인천광역시 남동구 논현동 616-4,1021,01,N,N,37.40148341,126.7250398,3,6,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,청능대로595번길,,인천광역시 남동구 논현동 616-4,1020,01,N,N,37.40148341,126.7250398,3,8,8,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논현로170번길,,인천광역시 남동구 논현동 610-8,1019,01,N,N,37.40398676,126.7248957,1,6,7,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로136번길,,인천광역시 남동구 논현동 610-1,1018,01,N,N,37.40344818,126.7242498,1,6,10,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로312번길,,인천광역시 남동구 논현동 605-6,1017,01,N,N,37.40434041,126.7251043,1,6,6,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로312번길,,인천광역시 남동구 논현동 609-2,1016,01,N,N,37.40525152,126.724366,1,4,5,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로312번길,,인천광역시 남동구 논현동 607-1,1015,01,N,N,37.40550292,126.7242827,1,6,6,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,논고개로,,인천광역시 남동구 논현동 609-2,1014,01,N,N,37.40525152,126.724366,1,3,6,N,,,,,N,Y,N,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,호구포로,,인천광역시 남동구 논현동 563-3,1088,01,N,N,37.41187493,126.7111279,7,7,21,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,호구포로,,인천광역시 남동구 논현동 563-2,1087,01,N,N,37.41317957,126.7117833,7,8,23,Y,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로165번길,,인천광역시 남동구 논현동 579-1,1086,01,N,N,37.4093214,126.7107989,3,8,13,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로165번길,,인천광역시 남동구 논현동 578-1,1085,01,N,Y,37.40803876,126.7080308,3,5,9,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로165번길,,인천광역시 남동구 논현동 580-1,1084,01,N,N,37.40653425,126.7105303,3,6,9,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로165번길,,인천광역시 남동구 논현동 580-1,1083,01,N,N,37.40653425,126.7105303,4,5,12,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
4,남동구,은봉로166번길,,인천광역시 남동구 논현동 648-1,1079,01,N,N,37.40186322,126.7068944,2,6,10,N,,,,,N,Y,Y,,인천광역시 남동구청,032-453-2684,2020-03-20,3530000,인천광역시 남동구
