터널명,터널종류,시설물종별등급구분,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,터널시작점위도,터널시작점경도,터널종료점위도,터널종료점경도,터널연장,터널폭,터널보도폭,터널높이,차로수,터널준공년도,최종안전점검일자,최종안전점검결과,최종안전점검유형,내진설계적용여부,내진성능확보여부,터널보수보강내역,터널보수보강비용,중계기종류,터널관리시스템적용여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
두정터널(마산),도로터널,2종,01,5045,,하행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,640,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
두정터널(양평),도로터널,2종,01,5045,,상행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,615,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
탄용터널(마산),도로터널,2종,01,5045,,하행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,380,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
탄용터널(양평),도로터널,2종,01,5045,,상행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,380,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
매현1터널(마산),도로터널,2종,01,5045,,하행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,328,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
매현1터널(양평),도로터널,2종,01,5045,,상행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,328,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
매현2터널(마산),도로터널,2종,01,5045,,하행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,970,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
매현2터널(양평),도로터널,2종,01,5045,,상행,충청북도,충주시,43130,,충청북도 충주시 대,00.000000,000.000000,00.000000,000.000000,970,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
조곡터널(마산),도로터널,2종,01,5045,,하행,충청북도,괴산군,43760,,충청북도 괴산군 장,00.000000,000.000000,00.000000,000.000000,870,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
조곡터널(양평),도로터널,2종,01,5045,,상행,충청북도,괴산군,43760,,충청북도 괴산군 장,00.000000,000.000000,00.000000,000.000000,859,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
추점터널(마산),도로터널,2종,01,5045,,하행,충청북도,괴산군,43760,,충청북도 괴산군 장,00.000000,000.000000,00.000000,000.000000,536,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
추점터널(양평),도로터널,2종,01,5045,,상행,충청북도,괴산군,43760,,충청북도 괴산군 장,00.000000,000.000000,00.000000,000.000000,547,11.4,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
장연터널(마산),도로터널,1종,01,5045,,하행,충청북도,괴산군,43760,,충청북도 괴산군 연,00.000000,000.000000,00.000000,000.000000,3055,12.5,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
장연터널(양평),도로터널,1종,01,5045,,상행,충청북도,괴산군,43760,,충청북도 괴산군 연,00.000000,000.000000,00.000000,000.000000,3100,12.5,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
연풍터널(마산),도로터널,1종,01,5045,,하행,충청북도,괴산군,43760,,충청북도 괴산군 연,00.000000,000.000000,00.000000,000.000000,1240,12.5,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
연풍터널(양평),도로터널,1종,01,5045,,상행,충청북도,괴산군,43760,,충청북도 괴산군 연,00.000000,000.000000,00.000000,000.000000,1224,12.5,0,7.3,2,2004,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
귀운터널(속초),도로터널,2종,01,5065,,상행,강원도,삼척시,42230,,강원도 삼척시,00.000000,000.000000,00.000000,000.000000,305,11.6,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
귀운터널(삼척),도로터널,2종,01,5065,,하행,강원도,삼척시,42230,,강원도 삼척시,00.000000,000.000000,00.000000,000.000000,290,11.6,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
지가터널(속초),도로터널,2종,01,5065,,상행,강원도,삼척시,42230,,강원도 삼척시,00.000000,000.000000,00.000000,000.000000,508,11.6,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
지가터널(삼척),도로터널,2종,01,5065,,하행,강원도,삼척시,42230,,강원도 삼척시,00.000000,000.000000,00.000000,000.000000,490,11.6,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
남양터널(삼척),도로터널,2종,01,5065,,하행,강원도,삼척시,42230,,강원도 삼척시 남양,00.000000,000.000000,00.000000,000.000000,380,10.7,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
남양터널(속초),도로터널,2종,01,5065,,상행,강원도,삼척시,42230,,강원도 삼척시 남양,00.000000,000.000000,00.000000,000.000000,327,10.7,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
사직터널(속초),도로터널,2종,01,5065,,상행,강원도,삼척시,42230,,강원도 삼척시 사직,00.000000,000.000000,00.000000,000.000000,237,10.7,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
사직터널(삼척),도로터널,2종,01,5065,,하행,강원도,삼척시,42230,,강원도 삼척시 사직,00.000000,000.000000,00.000000,000.000000,302,10.7,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
적노터널(삼척),도로터널,2종,01,5065,,하행,강원도,삼척시,42230,,강원도 삼척시 적노,00.000000,000.000000,00.000000,000.000000,487,10.7,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
적노터널(속초),도로터널,2종,01,5065,,상행,강원도,삼척시,42230,,강원도 삼척시 적노,00.000000,000.000000,00.000000,000.000000,542,10.7,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
근덕터널(속초),도로터널,1종,01,5065,,상행,강원도,삼척시,42230,,강원도 삼척시 근덕,00.000000,000.000000,00.000000,000.000000,2473,12.7,0,7.2,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
근덕터널(삼척),도로터널,1종,01,5065,,하행,강원도,삼척시,42230,,강원도 삼척시 근덕,00.000000,000.000000,00.000000,000.000000,2558,12.7,0,7.2,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
안진터널(제천),도로터널,1종,01,5040,,상행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,2300,12.4,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
안진터널(평택),도로터널,1종,01,5040,,하행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,2355,12.4,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
금광3터널(제천),도로터널,2종,01,5040,,상행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,457,11.8,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
금광3터널(평택),도로터널,2종,01,5040,,하행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,498,11.8,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
금광2터널(제천),도로터널,2종,01,5040,,상행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,369,11.8,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
금광2터널(평택),도로터널,2종,01,5040,,하행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,380,11.8,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
금광1터널(제천),도로터널,2종,01,5040,,상행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,806,11.8,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
금광1터널(평택),도로터널,2종,01,5040,,하행,경기도,안성시,41550,,경기도 안성시 금광,00.000000,000.000000,00.000000,000.000000,802,11.8,0,7.5,2,2008,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
중원터널(마산),도로터널,1종,01,5045,,하행,충청북도,충주시,43130,,충청북도 충주시 노,00.000000,000.000000,00.000000,000.000000,980,14.1,0,8.5,3,2002,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
중원터널(양평),도로터널,1종,01,5045,,상행,충청북도,충주시,43130,,충청북도 충주시 노,00.000000,000.000000,00.000000,000.000000,980,14.1,0,8.5,3,2002,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
내촌4터널(양양),도로터널,2종,01,5060,,하행,강원도,홍천군,42720,,강원도 홍천군 내촌,00.000000,000.000000,00.000000,000.000000,364,11.6,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
내촌5터널(양양),도로터널,2종,01,5060,,하행,강원도,홍천군,42720,,강원도 홍천군 내촌,00.000000,000.000000,00.000000,000.000000,205,11.6,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
서석터널(양양),도로터널,1종,01,5060,,하행,강원도,홍천군,42720,,강원도 홍천군 내촌,00.000000,000.000000,00.000000,000.000000,3061,12.8,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
내촌1터널(서울),도로터널,1종,01,5060,,상행,강원도,홍천군,42720,,강원도 홍천군 내촌,00.000000,000.000000,00.000000,000.000000,1267,10.7,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
화촌8터널(서울),도로터널,2종,01,5060,,상행,강원도,홍천군,42720,,강원도 홍천군 화촌,00.000000,000.000000,00.000000,000.000000,963,12.6,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
화촌8터널(양양),도로터널,2종,01,5060,,하행,강원도,홍천군,42720,,강원도 홍천군 화촌,00.000000,000.000000,00.000000,000.000000,978,12.6,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
화촌7터널(서울),도로터널,2종,01,5060,,상행,강원도,홍천군,42720,,강원도 홍천군 화촌,00.000000,000.000000,00.000000,000.000000,40,27.2,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
화촌6터널(양양),도로터널,2종,01,5060,,하행,강원도,홍천군,42720,,강원도 홍천군 화촌,00.000000,000.000000,00.000000,000.000000,621,10.7,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
화촌3터널(양양),도로터널,2종,01,5060,,하행,강원도,홍천군,42720,,강원도 홍천군 화촌,37.760239,127.984685,37.761377,127.988582,527,10.7,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
서면5터널(서울),도로터널,1종,01,5060,,상행,강원도,양양군,42830,,강원도 양양군 서면,00.000000,000.000000,00.000000,000.000000,1311,12.6,0,8.3,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
강현2터널(속초),도로터널,2종,01,5065,,상행,강원도,양양군,42830,,강원도 양양군 강현,00.000000,000.000000,00.000000,000.000000,50,11.9,0,5.5,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
노학터널(속초),도로터널,2종,01,5065,,상행,강원도,속초시,42210,,강원도 속초시 노학,00.000000,000.000000,00.000000,000.000000,30,11.6,0,8.5,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
노학터널(삼척),도로터널,2종,01,5065,,하행,강원도,속초시,42210,,강원도 속초시 노학,00.000000,000.000000,00.000000,000.000000,30,11.6,0,8.5,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
청대터널(삼척),도로터널,1종,01,5065,,하행,강원도,속초시,42210,,강원도 속초시 도문,00.000000,000.000000,00.000000,000.000000,1570,12.6,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
청대터널(속초),도로터널,1종,01,5065,,상행,강원도,속초시,42210,,강원도 속초시 도문,00.000000,000.000000,00.000000,000.000000,1532,12.6,0,7.3,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
강현2터널(삼척),도로터널,2종,01,5065,,하행,강원도,양양군,42830,,강원도 양양군 강현,00.000000,000.000000,00.000000,000.000000,50,11.9,0,5.5,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
강현1터널(속초),도로터널,2종,01,5065,,상행,강원도,양양군,42830,,강원도 양양군 강현,00.000000,000.000000,00.000000,000.000000,140,11.9,0,8.5,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
강현1터널(삼척),도로터널,2종,01,5065,,하행,강원도,양양군,42830,,강원도 양양군 강현,00.000000,000.000000,00.000000,000.000000,140,11.9,0,8.5,2,2016,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 강원본부,033-730-9285,2020-01-01,AAAAAAA,공공데이터활용지원센터
